review_id,user_id,business_id,stars,useful,funny,cool,text,date
VB-RUXUPOhKSDW1TJZreKg,yPm_DIgzYHplEHgAcjYVvg,0z45rM2paE-O-6w63GEi6g,1,0,0,0,"This company is a complete mess. DO NOT USE THEM! 
It's going to take a month to receive our stuff and they still haven't told us what time they'll be delivering. At least let us know approx. what time so that I can take PTO from work??!!?!? We moved from San Diego to Portland not San Diego to New York. It shouldn't take like 10 years to get our stuff! 
It's really inconvenient having absolutely nothing at our new place. We can't sit, cook or lay down anywhere. 
When we emailed and called our rep in the San Diego office, she completely ignored us because she knows they messed up. 
At least keep apologizing because isn't that your job? She tried to blame us for having stuff under 3500 pounds?! Seriously?! We had to buy a new bed bc we couldnt sleep on the floor! We're wasting money on buying stuff we already have! 
If you hate your job that much, then go find something else instead of being completely useless! Oh yeah, the corp office will make you talk to the rep so they're pretty useless too. 
From reading other reviews, I'm really afraid our stuff is going to either get lost or damaged. I don't understand why/how this company is still in business when they have so many negative reviews. Im also going to report this company to BBB! I am rolling my eyes as I'm typing because this company is annoying and they don't care about anything other than making money.",2018-09-04 17:04:09
MG-P7cUy9L223rfmNSs1-Q,x21XFFCTZmv4_S45vxxBSA,Mbkt43sUBsvXRxmrJrZFhQ,4,0,0,0,Excited to have new Circle 7 located in Lucky Ds neck of the woods.  Little different layout from the Ballwin location but very nice decor with the wood walls and TVs all over the place good spot to watch your favorite team.  Tried the barbecue nachos pretty good and also had the classic burger & fries all good.  Will definitely come back & try something else on the menu.,2018-04-08 01:51:12
UCx9uqy_Dbi8WSU5J-kDdA,BhVvlxsu1SNkLk9KgCYiRA,0z45rM2paE-O-6w63GEi6g,5,0,0,0,"United Van Lines made my move absolutely painless. Donna McGee is absolutely wonderful: I expressed to her that I needed to move ASAP from the Midwest to the west coast, and she set up an appointment for me to get a quote for the next day! The next day she called me expressing she found movers that could come just 4 days later. She would call me every other day with updates. The actual movers at pick up were punctual and quick but careful with my things. They were friendly and answered all of my questions. After pick up Donna would give me updates about every other day regarding the status of my delivery, which took just a week. The delivery workers were also wonderful and amicable. The quote for this company was also much more reasonable than other quotes I had received from other companies (who were much harder to communicate with). I thought moving would be an awful experience but they made this an absolutely stress free experience. Thank you!",2018-06-10 21:59:33
0Y7xtmNZcb5EitgwPRmJPA,z8I33TxBBA_8RpL9D5zUEg,gEJ3a8-m6VB827e6GHromw,5,0,0,0,Finally made it here!  Super friendly staff. I went for a late dinner with a friend.  We waited in line to order our meal. The person in front of us was having trouble deciding what to get and the cashier took her time to give the guy recommendations. We ordered a large salad strawberry salad and duke calzone to share.  I love that they brought out the salad already plated before the calzone.  I don't usually expect that at a place where you order at the counter.  The salad was pretty good.  Maybe a little too much dressing but I love that they aren't stingy on the nuts and cheese.  The duke calzone was very good and flavorful.  We didn't even need the sauce for dipping.  They also brought an extra plate without me asking (I hate when food comes out and you have to ask for a plate and wait there with the food sitting in front of you).  They are also really good about clearing away the used dishes on our table so they don't stack up. The wait for food was pretty quick and we paid a total of $22 before tip for a yummy dinner.  When we left I think every staff member that was in the dining room said goodbye with a genuine smile on their face.,2017-07-11 13:16:50
V9nofz_Tkb0kKOCGnE9uKA,TMyulLFvEmB4w7iVO_wTJA,JgTSG4rIDf20Kgp6U_asng,5,0,0,0,DELICIOUS pizza!! Loved the video games and the huge bathroom. Will be back for sure.,2018-07-08 22:29:13
rufIp6b4rOwQ4sUu0D1TSw,Rdfmaec2thHq7oZqbHg7cQ,Gw_PUqVT9e4AiC_kj9BJJw,4,0,0,0,"I was dying to try this place but ended up with take out only due to time constraints. I pray they operate a massive recycling center in the back because no free water (bottles only), combined with styrofoam everything, nearly guarantees them a spot in trash hell. Dumplings are very good but small and somewhat pricey - just 6 set me back $8. I've been told they are labor intensive to make but this seems extreme. There's no way i could bring my teens here and get them full for under $100. Again didn't stay to eat but seemed clean.",2017-12-05 11:11:11
Wj2bo62t6xoJjlmpGToF5g,aJJHsVaYzNuhPn1AG7SWzw,-bGw8ARHQucKWEHEkxpGFw,1,0,1,0,"I made my first visit to The Daily Bread Bakery & Café today.  They were not busy at all however there was no one at either register to take an order.  I waited at one of the registers for about 5 minutes (way to long in my opinion) for someone to at least acknowledge that I was standing there and that they would be with me in a moment.  Didn't happen.  I finally leaned over to speak with several of the people working behind the registers (I could see) so I knew they also saw me.  I ask if I was in the right area to place an order.  The girl yelled over to two other ladies that were filling the drink machine and said......Hey, you have a customer here.  I apologized to the cashier once she was taking my order.  That I didn't mean to cause a problem just wasn't sure where to place my order since it was my first visit.  She said NOTHING!

I placed an order for the albacore tuna sandwich.  I saw on the menu board that it came with chips and fruit.  When they called my number I was given a bag with only a sandwich.  I ask if  the chips and fruit came with my sandwich and the server that handed me the sandwich rolled his eyes and looked at the lady that had yelled for the cashiers.  She said, yeah you can help yourself to the chips and a banana or apple.  I know I would have walked out of there without the sides (if you will) if it would have been left up to the server.

I took the sandwich (sides) back to work.  I was very disappointed with the tuna.  Not much tuna, lettuce and tomato on a large bun . What seem to be a very strong garlic taste was evident and I was unable to finish the sandwich.  I offered the remaining half to a co-worker who didn't care for it either.

I will not be going back.  Too many other places to visit!",2013-08-07 01:59:11
TlARD5TY6_cTtKyyuWzMAQ,YcGugWBtQl38eGlkbHsz3Q,mA1v8uVY5IzQfOyVy7xbTw,5,2,0,0,"We originally saw this establishment on ""Show me St Louis"". Please come with a sweet tooth!  There was so much Ice Cream that I could not finish it all.  Very friendly and professional staff. I definitely recommend this place on a hot day!",2018-06-21 00:40:26
sQSaneMPpWpwCRYPdUVgMw,JPa_EnoBsSnMe4rh01crQw,Z2ltNYVxmLaLGNVB7yFWQA,1,0,0,0,"After 9 years of National Car Rentals, National car employee Jenay employee number E579NO told me to Take A Walk.  As a very active Emerald Club member, my last rental I was charged for a toll of only $4.00 due to not my EZ pass not working, but rather the toll booth not doing its job to pick up the toll.  Ms. Jenay who is a supt. with National was totally not into customer care, but rather just reading me over and over National will not do anything about it, and just take your car rental business somewhere else.   We normally pay $100-150 per day on our one way rental cars.   I feel she was not flexible, and would just rather see the company just loose a very good customer over just $4..  Sorry.   We are through with National Car, just hope that headquarters in St. Louis, MO picks up on this.",2016-03-07 20:01:51
6wXaLPHWKYuU_jsuUZoO4Q,GlGwQjQ24cnXwpdZH4Su_g,Kpw-RroI7wg54SFxRJXnsw,4,0,0,0,"I was in town and our hotel was right next to this Popeyes. I have a love/hate relationship with Popeyes because when it's good, it's great. But lately most locations in Chicagoland have burned me.

I must say this is one of the best Popeye locations I've been to in a while. Better than the one I went to in New Orleans. Employees were friendly, chicken was piping hot and delicious. I must've caught them on a good day because I'd easily go back there whenever I'm back in town.",2018-08-05 19:25:53
QbB_mwYj7bRB0vTlfoROpw,DsJKsKwoyWB4Wa8Hetd8Cw,4W4HZo-ejptjNqPu0KEPVw,5,2,0,0,"This place is amazing. Delicious slushy drinks in a huge space. Great people watching while dulling your senses on unanticipatedly boozy, sweet, icy treats. Didn't try the GSF. I shall return.",2018-06-20 16:25:42
gE6MkiQsA94Ot4kXkEUP3Q,10pGa84YSfR2mKiadBTpAg,XMGjDIAFbu9VSmWDs-Ev5w,5,1,0,0,Great food!  Great little tavern atmosphere!  It's refreshing to find something in the Midwest that puts quality ahead of quantity.,2013-09-09 00:45:10
SWuEa1KvWwLVb81OH_Sd8g,-dgC1iRp_JqBTmn5d1wRhg,gEJ3a8-m6VB827e6GHromw,4,0,0,0,We love Sauce on the Side it's our go to restaurant in St. Louis for 'pizza' (they only serve calzones). The food is so good we don't even order traditional pizza anymore! We were happy to see a location was opening in The Grove which is very convenient for us. We called in our order which was taken promptly over the phone by a very friendly girl. My husband went to pick it up 20 minutes later and the restaurant was pretty busy. He was frustrated that there wasn't a designated pick up area since there was a long line at the register and the bar area was full as well. He waited in line to pick up our food which was ready for us and delicious! We had the Five-O and the Roasty Toasty with added feta. Just need a designated area for pick up to make it more efficient.,2017-11-20 03:15:31
fX60FBQlnhiObAm5L13brw,DJyTTouGf9sGRjy27d_XbQ,CqHqTCCNDioX_1cHgIs81Q,1,0,1,0,"8pm in the evening, only the 20 items or less lane is open, I have 3 items and get stuck behind the guy with 300 items in his basket. I know, it wasn't his fault, it was the only line open. Wake up Schnucks, you were two hours from closing, keep a few lanes open. Bad management decision. That's okay though, Dierbergs is closer and I get to see my 16 year old the nights he is working. Bye Schmucks.",2013-03-20 21:12:38
GiKMPx6GG25YOS_UpYCRuA,CjM0xsCSlzInmgwzIxx_0w,MuKoTR56s6elHEI2wUkgJA,3,0,0,0,"I got the turkey leg with squash and cornbread as the two sides. Interest pricing here...the entrees are an amazing deal (the turkey leg is like half the size of my arm and only $10! So awesome!) while the sides are like the biggest rip off ever. $3 for a fistful of squash?! And another $2 bucks if I want cornbread?! A lot of people have been talking about the cornbread but I'll just set it straight. Unless you like dry, stale, under seasoned, not very tasty cornbread DONT GET IT. To put it in perspective, I like Boston market cornbread better. Yeah that's right, you can get better cornbread at Boston market. it's not worth it. 

So with a great deal on entrees and terrible deal on sides it ends up being about decent meal for ~$16-17 bucks. 

I was pretty turned off by the cornbread but overall it was a good meal. Turkey leg for $10 is great. easily could eat that for two meals and be very happy",2018-09-30 01:46:24
3e5mfF3DxAIN_itIzjBfjg,n10LQX5nWRFkt9gRtbgGAA,1wC41D8PLqOldFPUVAZ3tA,1,0,0,0,Doesn't even deserve one star. I am 0.2 miles from this restaurant and it has been 30+ minutes since I ordered my sandwiches and they still haven't arrived. I would walk and get them myself if I wasn't playing in a volleyball tournament and can't leave.,2015-11-21 18:24:47
2OvAkdb3Z1ywncV3-1e0gw,rqpFe9sk7PgR8U3xU-RFmQ,0z45rM2paE-O-6w63GEi6g,1,6,1,1,"Planning on moving? Take my recommendation and DO NOT hire United Van Lines to move you. By far the worst company me & my wife have ever experienced in our entire lives. Our overall move experience was a COMPLETE NIGHTMARE. From start to finish our relocation was extremely poorly handled by United Van Lines. Being guaranteed during our quote that if we signed with United Van Lines they would have our belongings loaded and arrived at our new location by 8-1-17. After numerous interactions with the moving coordinator and being lied to about the status of our property, our belongings weren't delivered until 8-11-17 and 8-14-17 due to additional loads being added and our stuff being split into two separate trucks without our approval. I drove from MN to AZ and incurred multiple moving expenses due to the lies about when the truck was leaving MN with our property. Given these multiple delays we notified United Van Lines we would not be at our new house to receive the first truck due to a family wedding we were in. United Van Lines then wanted us to pay additional money to have it stored overnight for all of their mistakes & incompetence. In a new city where we know nobody we made arrangements to fly someone down to AZ to be present while the first truck was unloaded while we flew back to MN. Obviously even more unnecessary costs incurred because of United Van Lines . United Van Lines is responsible for numerous damaged items as well as 9 lost boxes that are irreplaceable. This kind of service is absolutely ridiculous especially coming from the largest moving company in the entire country. To add the cherry on top our claims process has been equally miserable as the move itself. We submitted our claim on 9-26-17 and did not receive the claim check until 2-17-18 to replace all of the property that was damaged & lost by United Van Lines. The claims coordinator for United Van Lines never kept us in the loop as to our claims status, we always had to initiate the conversation and even then were lied to about its status as they continually told us a new date to expect reimbursement. United Van Lines should be embarrassed with their customer service during our move as this process is inexcusable and no doubt the worst service we've ever experienced. I will NEVER recommend this company to anyone looking for a successful & easy move. Rest assured my letter to the Betterbusinessbureau will say this exact same thing about United Van Lines. If only one person reads this and decides NOT to hire United Van Lines then I have done my job and I've saved them from a total nightmare experience that's easily avoidable.",2018-02-25 22:10:26
